,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
126,Ricky Barnes,92,71.163,292.0,58.10,54.74,67.36,-.290,.499,.075,-.488,-.203,696,1,,"$805,408",2012
127,Garth Mulroy,59,71.192,293.7,60.10,51.68,65.11,-.004,.143,-.179,.010,-.031,173,,,"$277,632",2012
128,Kris Blanks,65,71.201,284.5,65.84,54.71,66.84,.192,.558,-.203,-.608,-.061,297,,,"$390,059",2012
129,Hunter Haas,69,71.205,287.6,61.82,55.02,63.14,.123,-.020,-.223,.011,-.109,251,1,,"$399,364",2012
130,Bobby Gates,87,71.208,300.2,58.60,55.90,65.39,.331,-.016,-.318,-.262,-.265,338,1,,"$525,293",2012
131,Rocco Mediate,70,71.218,280.7,62.22,61.23,64.84,-.106,-.090,.100,-.012,-.108,195,,,"$242,354",2012
132,James Driscoll,83,71.246,291.1,51.32,54.39,62.38,-.525,.032,.000,.434,-.059,413,2,,"$687,338",2012
133,Troy Matteson,100,71.247,298.9,52.67,56.49,64.01,-.066,.075,-.196,.136,-.051,"1,190",3,,"$1,198,953",2012
134,Jason Bohn,81,71.248,279.2,65.00,56.07,64.59,-.110,.128,-.162,-.037,-.180,363,3,,"$795,549",2012
135,David Mathis,83,71.333,278.1,63.22,57.78,61.04,-.203,-.239,-.002,.338,-.105,322,2,,"$736,765",2012
136,Chez Reavie,83,71.334,282.5,68.57,56.52,66.13,.125,.136,-.101,-.206,-.045,327,,,"$580,617",2012
137,Kevin Kisner,69,71.342,287.9,61.10,59.47,62.48,.106,-.651,.103,.303,-.139,248,1,,"$346,216",2012
138,Robert Allenby,76,71.355,286.7,59.34,50.85,65.79,-.449,.537,-.286,-.428,-.626,417,2,,"$808,927",2012
139,Matt Jones,53,71.367,293.7,55.49,58.52,64.74,-.192,-.387,.112,-.090,-.557,143,1,,"$300,254",2012
140,Trevor Immelman,76,71.370,290.9,59.70,56.60,63.45,-.140,.242,.384,-.122,.365,423,,,"$617,296",2012
141,Mark Wilson,84,71.375,276.0,68.62,57.82,64.03,-.255,.043,.069,-.102,-.245,"1,049",3,1,"$2,144,780",2012
142,Gavin Coles,72,71.397,271.2,65.08,59.76,64.23,-.676,-.008,-.196,.591,-.289,184,,,"$247,561",2012
143,Charlie Beljan,61,71.401,311.6,58.19,53.13,66.46,.797,-.226,-.635,-.421,-.485,222,3,1,"$1,373,528",2012
144,Jhonattan Vegas,77,71.440,304.6,53.09,49.78,66.07,-.012,-.206,-.135,-.035,-.387,361,2,,"$801,803",2012
145,Jason Kokrak,79,71.445,304.1,53.92,56.43,66.00,-.044,-.173,-.045,-.184,-.447,165,2,,"$750,221",2012
146,Mathew Goggin,65,71.449,290.8,57.86,56.82,67.30,.108,-.292,.099,-.242,-.327,103,,,"$259,604",2012
147,Robert Karlsson,54,71.453,294.7,55.22,52.62,63.25,-.040,.072,.030,-.531,-.469,239,,,"$393,340",2012
148,Stewart Cink,71,71.483,288.8,53.43,52.90,64.26,-.485,.195,-.239,.301,-.228,310,,,"$477,173",2012
149,Chris DiMarco,83,71.488,273.0,69.24,56.86,60.55,-.371,-.073,.079,-.113,-.477,316,1,,"$468,298",2012
150,Scott Stallings,78,71.490,302.4,58.10,52.33,66.38,.393,-.113,-.198,-.405,-.323,781,3,1,"$1,293,739",2012
151,Erik Compton,81,71.499,297.2,58.33,53.55,62.48,.215,-.668,-.155,.092,-.517,311,,,"$359,765",2012
152,J.J. Killeen,101,71.502,289.9,56.09,60.45,60.27,-.063,-.492,.213,-.107,-.449,286,1,,"$414,257",2012
153,Stephen Ames,54,71.511,283.7,61.88,56.50,62.18,-.277,-.277,-.097,-.255,-.906,142,,,"$193,686",2012
154,Troy Kelly,68,71.531,299.5,52.60,59.12,63.17,-.211,-.530,-.001,.050,-.692,462,1,,"$786,832",2012
155,Tommy Gainey,98,71.540,297.2,55.63,53.53,62.30,-.108,-.260,-.262,.113,-.517,631,2,1,"$1,540,749",2012
156,Andres Romero,68,71.543,292.0,54.90,55.98,61.30,-.216,.078,-.049,-.223,-.409,506,2,,"$970,919",2012
157,Gary Woodland,70,71.552,301.6,54.55,52.80,64.01,.320,.153,-.269,-.497,-.293,321,1,,"$592,879",2012
158,D.J. Trahan,73,71.563,292.2,61.33,53.43,65.94,.088,-.085,-.150,-.579,-.726,243,2,,"$611,142",2012
159,Nick O'Hern,78,71.579,268.9,63.34,58.49,63.29,-.860,.340,.424,-.392,-.489,250,1,,"$489,375",2012
160,Ãngel Cabrera,54,71.581,299.7,57.02,49.09,63.33,.198,-.306,-.126,-.217,-.451,177,,,"$283,385",2012
161,Justin Leonard,79,71.583,279.4,60.34,59.18,60.44,-.401,-.117,.227,-.325,-.615,277,2,,"$540,155",2012
162,Steve Wheatcroft,56,71.584,286.9,62.37,56.91,66.22,.001,-.294,-.253,.040,-.506,92,,,"$135,196",2012
163,Sangmoon Bae,81,71.629,289.8,58.08,50.99,59.81,.069,-.760,-.491,.128,-1.053,608,2,,"$1,165,952",2012
164,Arjun Atwal,79,71.634,285.1,61.12,55.37,63.85,-.132,-.227,-.084,-.217,-.660,181,1,,"$348,770",2012
165,Roland Thatcher,55,71.646,288.9,62.19,50.00,67.80,-.156,.010,-.498,-.514,-1.158,188,1,,"$396,801",2012
166,Scott Dunlap,57,71.653,281.4,64.66,58.47,67.21,.062,.252,-.226,-.688,-.600,77,,,"$230,220",2012
167,Mark Anderson,75,71.692,295.7,52.23,53.45,63.85,-.217,-.542,.017,-.133,-.875,209,1,,"$441,019",2012
168,"Ted Potter, Jr.",77,71.710,284.5,64.18,55.60,63.32,-.191,-.277,-.428,.073,-.823,652,1,1,"$1,383,170",2012
169,Cameron Beckman,81,71.726,285.2,61.67,52.81,65.30,-.226,.058,-.167,-.353,-.689,154,,,"$287,506",2012
170,Harrison Frazar,56,71.739,297.7,54.68,53.85,61.21,.108,-.358,-.325,.023,-.551,387,2,,"$730,203",2012
171,Colt Knost,79,71.798,272.5,68.00,55.24,62.12,-.566,-.545,-.053,.184,-.981,390,2,,"$848,197",2012
172,Scott Brown,65,71.835,291.2,60.22,50.13,64.50,.170,-.255,-.219,-.468,-.771,212,3,,"$478,763",2012
173,Daniel Chopra,55,71.872,295.6,47.27,53.39,59.80,-.489,-.589,.068,.331,-.679,70,,,"$192,198",2012
174,Brendon Todd,78,71.873,283.6,58.77,55.75,60.00,-.570,-1.141,.094,.427,-1.190,281,1,,"$474,295",2012
175,Derek Lamely,64,71.876,289.1,52.08,57.34,60.30,-.754,-.714,-.204,.636,-1.035,160,,,"$185,479",2012
176,Brendan Steele,77,71.887,288.8,63.44,55.48,65.30,.084,-.376,-.112,-.112,-.517,334,3,,"$840,965",2012
177,Miguel Angel Carballo,73,71.918,289.5,57.88,51.70,64.79,-.042,-.728,-.106,-.294,-1.170,213,,,"$269,980",2012
178,Edward Loar,59,71.922,295.6,56.01,48.34,62.05,.059,-.728,-.594,.145,-1.118,43,,,"$97,947",2012
179,Patrick Sheehan,58,71.950,279.3,60.11,55.62,62.93,-.468,-.737,.092,-.149,-1.261,108,,,"$129,590",2012
180,Ryuji Imada,78,71.978,276.4,56.13,58.26,60.60,-.919,-.538,.196,.351,-.910,113,1,,"$238,648",2012
181,Alexandre Rocha,62,72.039,284.6,63.47,53.59,66.87,-.083,-.221,-.320,-.232,-.856,183,2,,"$614,658",2012
182,Michael Bradley,63,72.059,284.5,51.88,53.80,65.35,-1.146,.391,-.010,-.189,-.954,173,,,"$191,746",2012
183,Billy Hurley III,70,72.116,275.3,60.56,57.57,57.74,-.967,-.704,.072,.276,-1.324,256,2,,"$474,130",2012
184,Tom Pernice Jr.,62,72.137,273.9,61.26,56.25,61.69,-.921,-.097,.209,-.318,-1.127,139,1,,"$189,907",2012
185,Matt Bettencourt,80,72.182,288.2,52.29,51.69,58.95,-.558,-.425,-.077,-.201,-1.262,177,1,,"$335,076",2012
186,Kyle Thompson,51,72.296,284.2,62.65,48.99,64.78,-.204,.204,-.189,-1.209,-1.398,44,,,"$45,460",2012
187,Marco Dawson,60,72.304,285.9,56.04,52.21,62.76,-.606,-.459,.084,-.235,-1.215,43,,,"$79,727",2012
188,Tommy Biershenk,74,72.494,285.4,57.22,50.31,59.89,-.551,-.733,-.167,.224,-1.227,73,,,"$107,266",2012
189,Sung Kang,75,72.571,285.7,57.53,54.98,59.15,-.628,-.897,-.286,.051,-1.761,146,,,"$169,439",2012
190,Stephen Gangluff,57,72.995,291.5,49.93,53.33,59.15,-.932,-.488,-.296,-.243,-1.959,3,,,"$58,702",2012
0,Steve Stricker,51,68.893,283.6,70.65,65.57,71.16,.311,.567,.596,.720,2.193,"2,650",8,,"$4,440,532",2013
1,Tiger Woods,61,68.944,293.2,62.50,60.00,67.59,-.142,1.533,.247,.426,2.064,"2,743",8,5,"$8,553,439",2013
2,Justin Rose,62,69.225,296.6,63.57,60.71,68.89,.459,.961,.491,-.188,1.723,"1,300",7,1,"$4,146,148",2013
3,Henrik Stenson,65,69.248,290.9,70.09,57.28,71.96,.710,.776,.128,.004,1.618,"4,750",8,2,"$6,388,230",2013
4,Adam Scott,61,69.300,297.8,61.84,56.38,68.80,.734,.548,.055,-.027,1.310,"2,278",6,2,"$4,892,611",2013
5,Sergio Garcia,65,69.543,291.0,61.28,57.45,67.46,.131,.538,.259,.591,1.519,635,6,,"$2,251,139",2013
6,Matt Kuchar,93,69.561,284.9,58.93,63.55,65.84,-.010,.731,.278,.398,1.398,"1,823",8,2,"$5,616,808",2013
7,Charl Schwartzel,69,69.651,296.1,59.87,55.02,65.85,.195,.711,.061,.301,1.268,490,5,,"$2,256,723",2013
8,Jordan Spieth,82,69.668,289.4,67.80,61.07,66.94,.611,.480,.200,.182,1.473,"1,690",9,1,"$3,879,820",2013
9,Keegan Bradley,88,69.724,300.6,62.82,60.88,66.54,.698,.270,.185,.250,1.403,693,7,,"$3,636,813",2013
10,Jason Day,86,69.732,299.3,58.03,61.39,64.93,.452,-.013,.167,.370,.976,698,7,,"$3,625,030",2013
11,Phil Mickelson,78,69.742,287.9,57.30,58.55,66.67,.021,.494,.260,.661,1.436,"1,313",7,2,"$5,495,793",2013
12,Webb Simpson,92,69.783,285.4,63.30,57.95,66.67,.216,.517,.225,.313,1.271,"1,050",5,,"$2,957,582",2013
13,Brandt Snedeker,79,69.791,281.3,62.57,60.86,65.68,-.025,.121,.354,.692,1.141,853,9,2,"$5,318,087",2013
14,Luke Donald,60,69.793,278.1,62.87,61.52,62.16,-.459,.583,.628,.528,1.279,483,5,,"$1,930,646",2013
15,Jim Furyk,80,69.828,275.3,70.47,59.55,68.30,.023,.950,.323,.092,1.389,758,7,,"$3,204,779",2013
16,Jason Dufner,78,69.912,285.9,64.81,59.11,67.53,.475,.440,-.103,-.231,.581,685,5,1,"$3,132,268",2013
17,Bill Haas,85,70.023,288.2,62.31,62.01,67.79,.365,.346,.289,.266,1.265,573,9,1,"$3,475,563",2013
18,Zach Johnson,84,70.073,278.8,69.68,59.66,68.14,.181,.251,.047,.365,.844,"2,238",8,1,"$4,044,509",2013
19,Graham DeLaet,94,70.089,298.6,65.80,59.72,70.51,.488,.640,-.159,.100,1.069,"1,415",7,,"$2,834,900",2013
20,Hunter Mahan,91,70.106,290.0,66.61,58.87,67.58,.417,.285,.050,.382,1.134,653,5,,"$3,036,164",2013
21,Freddie Jacobson,63,70.108,287.3,56.26,59.66,61.67,.075,.304,.247,.449,1.075,821,3,,"$1,236,722",2013
22,Dustin Johnson,71,70.115,305.8,53.36,53.22,66.75,.332,.663,-.090,-.101,.805,760,6,1,"$2,963,214",2013
23,Brendon de Jonge,110,70.154,286.3,66.28,62.56,68.84,.280,.414,.032,.030,.756,503,4,,"$1,795,244",2013
24,Lee Westwood,70,70.158,290.3,62.59,61.57,65.22,.439,.479,.170,-.484,.604,"1,291",6,,"$2,081,731",2013
25,Ryan Palmer,79,70.167,301.5,57.69,55.63,66.24,.411,.461,-.323,.333,.883,823,4,,"$1,521,592",2013
26,Chris Kirk,89,70.206,289.0,59.65,65.38,65.92,-.213,.620,.099,.456,.962,"1,399",3,,"$1,728,616",2013
27,Rickie Fowler,75,70.212,286.4,62.27,59.59,63.59,.143,.141,.074,.425,.783,"1,334",5,,"$1,816,742",2013
28,Billy Horschel,96,70.244,293.8,64.17,55.69,67.48,.465,-.121,-.069,.381,.656,728,8,1,"$3,501,703",2013
29,Matt Jones,83,70.245,292.3,64.74,63.98,66.00,.396,.123,.220,.145,.885,"1,419",5,,"$1,724,707",2013
30,Kevin Streelman,86,70.267,287.5,67.25,59.42,66.41,.406,.214,-.008,.246,.858,553,5,1,"$3,088,284",2013
31,Charles Howell III,87,70.272,294.8,53.11,64.83,66.73,.133,-.084,.374,.438,.862,"1,398",5,,"$1,877,389",2013
32,Bubba Watson,76,70.276,303.7,58.73,54.48,69.41,.937,.292,-.065,-.096,1.069,"1,365",3,,"$1,759,276",2013
33,Rory McIlroy,56,70.288,302.2,57.92,54.68,65.45,.624,.420,.032,-.093,.985,"1,190",5,,"$1,802,443",2013
34,K.J. Choi,85,70.322,278.3,66.04,62.98,65.87,.096,.154,.258,.337,.845,816,2,,"$973,751",2013
35,Jimmy Walker,84,70.332,298.5,52.18,60.62,66.07,.082,.407,.164,.276,.930,"1,388",5,,"$2,117,570",2013
36,Bob Estes,66,70.361,285.0,63.11,66.19,64.90,-.216,.277,.362,.335,.759,688,2,,"$769,717",2013
37,Peter Hanson,45,70.368,295.3,56.31,58.33,61.24,-.306,.192,.138,.484,.508,356,1,,"$610,178",2013
38,Ian Poulter,59,70.382,281.7,62.42,61.49,63.52,.200,-.153,.290,.177,.514,"1,133",4,,"$1,723,463",2013
39,Harris English,95,70.438,295.2,58.65,56.11,66.02,.115,.098,-.077,.477,.613,"1,442",4,1,"$2,201,167",2013
40,Ernie Els,63,70.491,289.6,57.72,58.08,61.74,.110,.191,.143,-.136,.308,918,1,,"$1,173,761",2013
41,Roberto Castro,97,70.494,282.3,67.36,61.47,67.30,.204,.379,.348,-.465,.466,645,4,,"$2,154,898",2013
42,Charley Hoffman,84,70.497,294.0,59.57,53.83,65.48,.333,.262,-.145,.128,.578,"1,016",5,,"$1,582,423",2013
43,Graeme McDowell,53,70.503,277.5,68.51,61.09,62.70,.251,.217,-.061,.136,.543,"1,116",4,1,"$2,174,595",2013
44,Rory Sabbatini,86,70.511,293.1,59.72,57.77,67.75,.273,.468,.002,-.274,.469,"1,230",5,,"$1,327,822",2013
45,Bryce Molder,82,70.520,273.8,65.95,61.76,63.68,-.538,.052,.395,.594,.504,979,,,"$816,922",2013
46,Jerry Kelly,75,70.522,273.2,71.81,62.96,65.41,.109,.159,.125,.198,.592,650,2,,"$832,407",2013
47,Marc Leishman,77,70.532,286.6,58.77,57.64,65.08,-.099,.345,-.009,.080,.318,"1,071",4,,"$1,491,359",2013
48,Chris Stroud,88,70.546,277.0,62.40,64.60,64.33,-.578,.520,.333,.340,.616,"1,245",4,,"$1,602,122",2013
49,Martin Kaymer,61,70.559,288.4,61.36,52.59,64.85,.402,-.070,-.335,.137,.135,679,3,,"$882,937",2013
50,Russell Henley,80,70.570,289.0,64.68,57.17,64.25,.432,-.053,-.233,.609,.754,"1,238",3,1,"$2,008,026",2013
51,Camilo Villegas,79,70.586,291.8,58.56,56.12,66.74,-.183,.885,-.095,-.149,.458,695,2,,"$709,677",2013
52,Chez Reavie,72,70.600,282.8,70.29,59.86,66.74,.381,.186,-.184,-.009,.375,439,,,"$590,925",2013
53,Boo Weekley,100,70.611,290.9,66.36,55.35,69.39,.594,.401,-.221,-.676,.099,455,4,1,"$2,786,662",2013
54,Morgan Hoffmann,64,70.613,295.4,57.72,57.99,64.67,.227,-.344,.242,.193,.318,444,3,,"$871,003",2013
55,"Ted Potter, Jr.",65,70.615,280.3,68.03,60.77,64.48,.166,.046,-.052,.247,.406,518,2,,"$829,770",2013
56,Kevin Stadler,83,70.632,289.8,64.21,54.75,68.92,.410,.451,-.110,-.284,.467,"1,412",3,,"$1,281,177",2013
57,Stewart Cink,71,70.633,290.0,57.19,53.16,67.76,-.264,.975,-.058,-.238,.416,783,3,,"$1,052,712",2013
58,Martin Flores,83,70.676,300.4,53.67,62.91,65.53,.136,.092,.118,.080,.426,630,2,,"$805,597",2013
59,Brian Davis,91,70.690,278.8,68.61,58.87,62.15,.051,.222,.185,.232,.689,"1,224",4,,"$1,221,524",2013
60,Tim Clark,64,70.693,273.9,70.31,60.19,62.02,.048,.087,-.049,.058,.144,703,3,,"$1,355,952",2013
61,Cameron Tringale,80,70.724,287.2,62.89,61.68,67.01,-.079,.169,.149,.104,.343,726,1,,"$971,209",2013
62,Gary Woodland,94,70.733,303.8,57.60,54.58,66.98,.331,.459,-.392,.062,.459,603,2,1,"$1,915,732",2013
63,John Merrick,79,70.736,284.3,60.51,56.51,66.53,.038,.365,.051,.063,.517,"1,331",2,1,"$1,969,478",2013
64,David Hearn,88,70.738,279.7,62.08,57.78,64.71,-.199,.179,-.119,.484,.345,"1,105",2,,"$1,171,515",2013
65,John Huh,88,70.758,282.0,68.53,59.36,66.60,.179,.155,.190,-.227,.298,"1,279",2,,"$1,529,482",2013
66,John Rollins,77,70.779,295.6,58.56,57.71,67.43,.164,.409,-.103,-.243,.227,696,2,,"$1,164,049",2013
67,Nick Watney,88,70.780,291.2,62.40,56.35,68.48,.461,.362,-.317,.006,.512,738,4,,"$2,477,639",2013
68,Patrick Reed,83,70.807,292.0,56.13,60.44,63.79,.089,-.327,.011,.350,.122,"1,125",5,1,"$1,961,519",2013
69,Daniel Summerhays,83,70.813,285.7,62.08,59.13,64.46,-.062,.227,.067,.221,.453,"1,307",4,,"$1,277,886",2013
70,Ryan Moore,72,70.825,282.3,68.44,57.68,64.32,.232,.007,.139,-.028,.350,"1,185",3,,"$1,490,265",2013
71,Stuart Appleby,88,70.834,284.7,62.53,65.21,65.21,-.280,-.219,.387,.353,.241,570,1,,"$538,333",2013
72,Pat Perez,69,70.835,290.1,61.35,56.64,67.87,-.127,.505,-.055,-.039,.284,549,4,,"$974,800",2013
73,Justin Leonard,86,70.863,276.3,64.36,59.02,63.11,-.341,-.255,.363,.348,.115,644,1,,"$694,139",2013
74,Jeff Overton,78,70.863,292.4,57.83,59.23,64.89,.296,.099,-.384,.315,.327,506,2,,"$721,723",2013
75,Ben Crane,62,70.864,281.0,60.94,63.83,63.98,-.143,.313,.005,.024,.199,369,2,,"$796,947",2013
76,Brian Stuard,78,70.869,281.8,65.99,60.31,65.77,-.128,.118,-.125,.067,-.068,598,4,,"$1,032,028",2013
77,George McNeill,68,70.876,286.0,65.62,59.76,65.28,-.012,.255,-.030,-.028,.185,524,,,"$500,798",2013
78,James Driscoll,76,70.888,287.1,53.89,59.70,63.81,-.422,.022,.139,.650,.389,524,2,,"$821,101",2013
79,Ãngel Cabrera,73,70.897,294.0,56.19,55.43,64.99,.294,-.241,-.059,.069,.063,956,2,,"$1,791,183",2013
80,Vaughn Taylor,50,70.897,289.8,65.32,56.95,63.53,-.042,.148,-.247,.103,-.038,246,1,,"$399,286",2013
81,Josh Teater,86,70.904,293.7,60.77,53.44,66.53,.365,.083,-.133,.022,.338,726,3,,"$1,332,652",2013
82,Richard Lee,81,70.912,279.1,66.95,63.58,66.52,-.134,-.074,-.043,.564,.313,569,2,,"$920,836",2013
83,Mark Wilson,56,70.916,278.0,70.74,61.39,66.24,.185,.252,.072,-.210,.300,476,3,,"$913,730",2013
84,Nicholas Thompson,99,70.920,291.6,64.74,56.89,67.85,.420,.373,-.288,-.281,.225,"1,043",2,,"$959,434",2013
85,Jason Kokrak,78,70.924,303.2,53.17,58.30,65.67,.079,.201,.029,-.119,.190,"1,013",4,,"$1,267,525",2013
86,Kevin Chappell,80,70.927,292.9,61.52,58.40,66.11,.276,.370,.077,-.338,.384,"1,237",3,,"$1,589,839",2013
87,John Senden,79,70.970,289.3,60.57,53.97,65.95,.344,-.258,.130,-.138,.078,498,,,"$667,027",2013
88,J.J. Henry,83,70.992,284.7,64.93,56.53,67.97,.138,-.122,-.089,.146,.072,516,2,,"$761,861",2013
89,Vijay Singh,61,70.995,288.1,62.31,57.23,69.13,.371,.501,-.021,-.876,-.025,291,,,"$309,351",2013
90,David Lingmerth,68,70.996,285.8,64.87,58.44,63.24,.301,-.255,-.022,-.009,.015,806,3,,"$1,748,109",2013
91,William McGirt,75,71.000,281.8,62.30,60.47,65.33,-.208,-.118,.165,.229,.068,533,2,,"$867,384",2013
92,Erik Compton,74,71.011,292.7,56.89,61.51,65.09,.012,-.363,-.076,.234,-.193,547,1,,"$651,660",2013
93,David Lynn,70,71.016,277.9,59.27,60.52,62.48,-.229,-.164,.323,.432,.361,"1,204",2,,"$1,633,253",2013
94,Padraig Harrington,52,71.017,288.3,58.39,56.52,60.88,-.345,.067,.321,-.131,-.089,345,3,,"$711,244",2013
95,Matt Every,89,71.023,288.1,58.94,56.52,65.54,.323,.296,-.234,-.092,.293,"1,097",4,,"$1,188,867",2013
96,Ken Duke,87,71.025,275.1,69.28,56.92,63.09,.009,.130,-.178,-.026,-.065,930,2,1,"$1,722,583",2013
97,Martin Laird,68,71.029,293.4,60.78,56.18,63.64,.389,-.195,-.058,-.127,.009,814,2,1,"$1,755,393",2013
98,Jim Herman,59,71.045,299.2,62.71,54.57,67.98,.550,-.091,-.176,-.229,.053,325,2,,"$490,756",2013
99,Brendan Steele,86,71.053,290.7,61.56,57.17,65.99,.025,-.135,.105,.028,.023,876,2,,"$1,004,161",2013
100,Robert Garrigus,69,71.058,302.4,55.37,48.74,66.15,.509,.571,-.528,-.437,.116,601,2,,"$1,132,355",2013
101,Bo Van Pelt,72,71.080,285.9,63.80,53.35,65.63,.186,.025,-.100,-.181,-.070,612,1,,"$956,629",2013
102,Brad Fritsch,81,71.085,297.0,58.06,55.29,66.59,.005,.313,-.152,-.212,-.046,350,1,,"$452,184",2013
103,Nicolas Colsaerts,50,71.088,305.7,53.80,49.82,66.78,.552,.322,-.563,-.579,-.268,353,3,,"$720,164",2013
104,Robert Streb,75,71.089,297.7,59.57,57.95,65.57,.164,-.398,.003,.000,-.231,359,,,"$454,871",2013
105,Jason Bohn,70,71.101,276.3,65.74,54.69,64.44,-.156,.034,-.095,.185,-.033,454,2,,"$739,030",2013
106,Cameron Percy,68,71.106,293.6,59.28,60.44,65.74,.001,-.198,-.092,.121,-.167,230,,,"$277,336",2013
107,Jonas Blixt,76,71.110,283.7,56.54,61.50,60.89,-.227,-.882,.394,.312,-.403,"1,135",2,1,"$2,027,517",2013
108,Sangmoon Bae,83,71.111,285.3,58.39,51.85,63.72,.053,-.165,-.376,.371,-.116,918,2,1,"$1,714,640",2013
109,Shawn Stefani,63,71.114,297.2,54.97,58.50,63.67,-.110,-.308,-.155,.338,-.235,333,2,,"$511,399",2013
110,D.A. Points,87,71.116,281.1,63.48,55.92,62.77,-.194,.191,.163,-.161,.000,453,3,1,"$2,658,887",2013
111,David Toms,49,71.134,277.4,66.50,59.72,63.64,-.370,-.026,.095,-.379,-.679,326,1,,"$646,161",2013
112,Scott Stallings,79,71.135,295.7,58.73,55.07,64.63,.389,-.379,-.392,.146,-.235,991,4,,"$1,622,627",2013
113,Justin Hicks,79,71.138,280.0,69.61,51.89,68.59,.218,.462,-.600,-.219,-.139,451,1,,"$732,742",2013
114,Luke Guthrie,82,71.139,283.5,61.24,58.85,63.62,-.116,.280,.055,-.205,.015,607,2,,"$991,902",2013
115,Brian Gay,79,71.160,275.1,64.79,63.80,56.68,-.577,-.453,.336,.428,-.266,"1,099",1,1,"$1,426,017",2013
116,Tag Ridings,69,71.162,299.6,53.38,57.50,65.81,-.054,-.174,.003,.053,-.171,295,1,,"$428,922",2013
117,Charlie Wi,75,71.174,282.1,63.02,59.92,60.56,-.224,-.498,.295,.176,-.251,401,1,,"$656,672",2013
118,Brandt Jobe,62,71.175,292.1,64.78,54.65,66.00,.104,.209,-.191,-.002,.121,283,,,"$309,105",2013
119,D.H. Lee,65,71.187,280.9,66.23,57.79,65.98,-.142,-.055,-.015,.037,-.176,432,3,,"$882,793",2013
120,Jeff Maggert,63,71.208,277.6,68.83,60.42,66.58,.074,.141,-.166,-.316,-.267,453,2,,"$1,022,331",2013
121,James Hahn,78,71.222,293.3,58.58,55.96,64.71,.044,-.079,-.034,.002,-.067,480,2,,"$853,507",2013
122,Greg Chalmers,77,71.228,276.8,62.80,59.33,61.64,-.552,-.237,-.102,.857,-.033,558,2,,"$632,283",2013
123,Chad Campbell,78,71.234,288.9,60.70,58.76,67.03,-.286,.525,-.033,-.249,-.044,330,1,,"$510,661",2013
124,Scott Brown,65,71.250,289.5,62.32,55.71,64.10,.338,-.174,-.014,-.217,-.067,628,1,1,"$1,012,142",2013
125,Andres Romero,63,71.256,293.1,57.35,57.91,61.30,-.050,-.437,.170,.117,-.200,430,2,,"$718,507",2013
126,Scott Langley,79,71.269,278.9,62.45,59.47,64.00,-.302,-.124,.215,.040,-.171,426,1,,"$590,684",2013
127,Carl Pettersson,82,71.273,290.2,59.43,54.60,62.22,.026,-.252,.126,-.028,-.129,516,1,,"$738,143",2013
128,Scott Piercy,78,71.273,298.2,53.57,53.24,62.30,.144,-.038,-.006,-.184,-.083,"1,193",4,,"$1,830,084",2013
129,Brian Harman,89,71.290,287.5,60.64,58.74,62.61,.316,-.856,.096,.147,-.296,578,2,,"$909,759",2013
130,Dicky Pride,71,71.293,274.8,65.24,59.44,64.43,-.365,.012,.002,-.011,-.361,293,2,,"$495,390",2013
131,Michael Thompson,66,71.298,279.4,61.39,57.71,61.78,-.280,-.179,.067,-.120,-.511,938,3,1,"$1,707,637",2013
132,Doug LaBelle II,72,71.317,280.1,67.42,56.12,64.37,-.243,-.479,-.210,.545,-.386,290,,,"$338,921",2013
133,FabiÃ¡n GÃ³mez,65,71.330,289.5,61.88,59.76,64.10,.089,-.435,-.026,.124,-.248,339,1,,"$586,942",2013
134,Steven Bowditch,67,71.335,300.2,53.04,62.47,61.97,.041,-.641,.316,-.046,-.329,400,1,,"$697,775",2013
135,Ricky Barnes,74,71.341,289.4,60.31,53.23,70.48,-.181,.714,-.227,-.584,-.278,342,,,"$553,878",2013
136,Y.E. Yang,56,71.348,286.7,62.79,56.65,62.70,.133,-.500,-.137,-.069,-.573,182,,,"$259,118",2013
137,Henrik Norlander,70,71.360,295.0,60.13,55.14,67.40,.166,-.105,-.155,-.160,-.254,229,,,"$401,958",2013
138,D.J. Trahan,48,71.429,293.4,63.54,56.39,67.87,.182,-.448,-.018,-.247,-.531,169,1,,"$284,249",2013
139,Bud Cauley,67,71.445,287.5,59.16,53.04,63.76,-.063,.238,.148,-.570,-.247,343,,,"$443,698",2013
140,Stephen Ames,49,71.454,280.7,58.53,59.18,61.11,-.662,-.488,-.147,.713,-.584,182,,,"$188,987",2013
141,Tim Herron,45,71.479,283.6,52.24,56.44,59.75,-.208,-.285,.197,-.041,-.338,190,,,"$302,570",2013
142,Robert Karlsson,56,71.482,287.2,60.19,57.39,63.14,-.217,.125,.143,-.337,-.286,236,1,,"$444,238",2013
143,Ben Kohles,75,71.488,279.0,67.78,56.08,65.26,-.042,-.113,-.354,.051,-.459,286,1,,"$419,416",2013
144,Trevor Immelman,73,71.491,283.6,61.19,59.13,66.51,-.181,.162,.094,-.365,-.291,295,1,,"$360,549",2013
145,Aaron Baddeley,68,71.503,288.5,50.71,57.72,58.00,-.603,-.669,.293,.661,-.319,526,2,,"$721,024",2013
146,Ryo Ishikawa,72,71.515,291.3,55.48,53.27,66.03,.110,.191,-.165,-.683,-.547,298,1,,"$424,541",2013
