,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
81,Jhonattan Vegas,97,70.903,304.4,56.57,58.97,69.71,0.478,0.15,-0.12300000000000001,0.098,0.604,362,5,1,2478980,2016
82,Ben Crane,80,70.908,280.3,63.18,61.65,63.6,-0.149,-0.006,0.192,0.21600000000000003,0.253,500,1,0,607892,2016
83,Luke Donald,81,70.918,282.9,56.69,64.15,64.61,-0.665,0.465,0.429,0.14800000000000002,0.37799999999999995,1055,2,0,1634515,2016
84,Chris Kirk,90,70.92,285.9,62.02,62.73,64.05,0.086,0.369,0.205,-0.006,0.653,1167,3,0,1762335,2016
85,Patton Kizzire,93,70.921,291.3,55.23,56.24,64.48,-0.34299999999999997,0.37,-0.105,0.46,0.382,760,5,0,1468624,2016
86,Spencer Levin,104,70.92699999999999,281.3,67.79,59.41,66.33,0.043,0.003,0.183,0.008,0.23800000000000002,690,2,0,1179882,2016
87,Jerry Kelly,76,70.937,278.2,71.2,64.04,66.67,0.013000000000000001,0.42700000000000005,-0.059000000000000004,-0.214,0.16699999999999998,834,2,0,1328657,2016
88,Stuart Appleby,71,70.95,282.7,62.24,63.26,61.43,-0.17300000000000001,-0.1,0.248,0.20199999999999999,0.17600000000000002,360,0,0,500214,2016
89,Kyle Reifers,115,70.965,287.3,65.29,55.95,67.62,0.11199999999999999,0.061,-0.127,0.102,0.14800000000000002,1013,5,0,1539578,2016
90,Scott Stallings,74,70.96600000000001,295.5,56.95,58.08,66.11,0.225,0.201,0.023,-0.29100000000000004,0.158,443,1,0,697434,2016
91,Kyle Stanley,92,70.986,288.1,64.54,55.13,67.17,0.076,0.258,-0.062,-0.131,0.141,501,0,0,580734,2016
92,Brett Stegmaier,87,70.995,295.3,60.93,58.27,66.8,0.128,0.133,-0.152,-0.06,0.048,559,3,0,1086714,2016
93,Brian Harman,104,70.99600000000001,289.7,63.41,61.4,64.85,0.257,-0.622,0.14,0.485,0.26,1187,2,0,1299801,2016
94,Boo Weekley,83,71.0,291.5,66.98,58.33,67.87,0.5710000000000001,-0.09,-0.174,-0.225,0.08199999999999999,532,2,0,991660,2016
95,Smylie Kaufman,91,71.015,299.0,52.91,54.87,66.29,0.08199999999999999,0.065,0.040999999999999995,0.134,0.322,1409,4,1,2508174,2016
96,Vaughn Taylor,72,71.028,287.0,61.59,54.66,64.43,-0.113,0.612,-0.042,-0.424,0.033,1006,1,1,1640750,2016
97,Blayne Barber,84,71.032,289.6,62.37,57.62,66.74,0.018000000000000002,0.127,-0.055999999999999994,0.01,0.099,628,1,0,768585,2016
98,Padraig Harrington,54,71.032,289.6,60.66,60.0,62.96,-0.292,0.159,0.408,-0.342,-0.067,393,1,0,654929,2016
99,Harold Varner III,92,71.045,302.0,59.33,56.53,66.24,0.529,0.021,-0.07200000000000001,-0.377,0.10099999999999999,819,4,0,1327320,2016
100,David Lingmerth,84,71.05,284.8,67.36,59.57,63.99,0.193,0.11599999999999999,-0.10300000000000001,0.055,0.261,925,2,0,1863783,2016
101,Kevin Streelman,82,71.054,289.1,64.37,52.97,69.17,0.255,0.203,-0.011000000000000001,-0.38299999999999995,0.064,1042,2,0,1601177,2016
102,Willy Wilcox,67,71.055,292.9,59.34,58.18,63.42,0.04,0.159,-0.261,-0.027000000000000003,-0.08900000000000001,399,2,0,676841,2016
103,Vijay Singh,72,71.057,289.8,56.73,56.52,62.73,0.023,-0.01,0.209,-0.09300000000000001,0.128,646,2,0,1210104,2016
104,Seung-Yul Noh,85,71.061,295.3,49.12,57.25,64.54,-0.637,0.114,0.374,0.17600000000000002,0.026000000000000002,454,1,0,661711,2016
105,Derek Fathauer,94,71.07300000000001,288.2,52.02,59.1,62.0,-0.514,-0.22699999999999998,-0.012,0.353,-0.39899999999999997,633,1,0,898430,2016
106,Graham DeLaet,70,71.074,297.9,60.11,52.39,68.35,0.268,0.601,-0.586,-0.21100000000000002,0.07200000000000001,490,3,0,908557,2016
107,K.J. Choi,73,71.093,275.3,66.18,61.54,65.37,-0.511,0.166,0.171,0.35200000000000004,0.17800000000000002,705,2,0,1328448,2016
108,Scott Brown,88,71.098,292.5,63.65,59.03,65.03,0.37799999999999995,-0.13,-0.12300000000000001,0.018000000000000002,0.14300000000000002,781,4,0,1143452,2016
109,Chris Stroud,82,71.101,286.3,60.7,56.96,66.6,-0.069,0.159,-0.11900000000000001,0.15,0.121,412,1,0,599176,2016
110,John Huh,86,71.104,284.7,68.3,62.09,66.21,0.015,0.07,0.073,-0.209,-0.05,690,3,0,1007219,2016
111,Danny Lee,93,71.118,286.6,64.05,57.19,63.95,0.20600000000000002,0.287,0.017,-0.207,0.302,699,2,0,1405722,2016
112,Jason Bohn,67,71.126,276.3,67.56,56.16,66.33,-0.259,0.272,-0.265,0.032,-0.22,670,3,0,1369705,2016
113,Bronson Burgoon,83,71.132,293.1,57.3,58.33,66.24,0.073,0.127,-0.41700000000000004,0.015,-0.20199999999999999,428,0,0,557020,2016
114,Anirban Lahiri,72,71.139,291.7,56.31,56.4,62.88,0.025,0.14300000000000002,-0.08,-0.02,0.068,494,1,0,835171,2016
115,Andrew Landry,53,71.143,294.7,65.55,61.86,64.63,0.594,-0.892,-0.396,0.654,-0.04,217,1,0,373980,2016
116,Jon Curran,99,71.145,271.9,64.35,63.28,63.02,-0.659,0.001,0.304,0.40700000000000003,0.053,950,3,0,1902481,2016
117,Henrik Norlander,71,71.157,288.1,63.39,60.31,68.24,0.09300000000000001,0.07200000000000001,-0.11599999999999999,0.018000000000000002,0.066,273,0,0,290889,2016
118,Tyrone Van Aswegen,105,71.189,288.0,52.91,60.84,64.81,-0.5,0.544,-0.019,-0.078,-0.054000000000000006,658,2,0,1025632,2016
119,Jonas Blixt,79,71.19,290.3,57.79,61.05,60.96,-0.287,-0.361,0.026000000000000002,0.52,-0.10099999999999999,576,2,0,1115322,2016
120,Michael Kim,100,71.203,284.3,58.64,61.25,62.96,-0.151,-0.105,-0.11,0.27699999999999997,-0.08900000000000001,500,0,0,664539,2016
121,Michael Thompson,71,71.204,291.4,60.57,57.49,66.18,-0.07,0.154,0.057999999999999996,-0.213,-0.07200000000000001,340,1,0,521983,2016
122,Jim Herman,93,71.206,291.1,65.59,58.96,65.65,0.466,-0.239,-0.129,-0.278,-0.18,1415,2,1,2091274,2016
123,Matt Jones,83,71.223,294.8,57.55,56.26,63.96,0.013000000000000001,-0.272,0.188,-0.306,-0.376,445,0,0,712723,2016
124,Robert Streb,87,71.223,294.7,57.48,55.77,66.2,0.062,0.27899999999999997,0.213,-0.43200000000000005,0.122,594,1,0,1003363,2016
125,Brian Stuard,66,71.242,277.7,71.07,62.16,63.3,-0.1,-0.11,0.14,-0.022000000000000002,-0.09300000000000001,1040,1,1,1666014,2016
126,James Hahn,85,71.245,290.9,60.71,55.72,64.58,-0.025,-0.08900000000000001,0.11599999999999999,-0.245,-0.244,1452,3,1,2367521,2016
127,Cameron Tringale,81,71.256,285.1,59.57,57.14,65.66,-0.44299999999999995,0.257,0.10400000000000001,0.057,-0.024,539,1,0,1064066,2016
128,Nick Taylor,83,71.281,296.2,57.21,59.26,65.82,0.149,0.06,-0.12300000000000001,-0.154,-0.068,441,1,0,628756,2016
129,Ben Martin,92,71.282,288.8,62.14,54.84,66.73,0.079,0.081,-0.27699999999999997,0.14,0.023,901,2,0,1205730,2016
130,Shawn Stefani,91,71.28699999999999,292.1,58.4,60.57,66.48,0.003,0.073,0.11599999999999999,-0.336,-0.14400000000000002,481,1,0,698102,2016
131,Thomas Aiken,70,71.32600000000001,290.5,72.36,56.21,70.2,0.43799999999999994,0.10099999999999999,-0.39,0.006,0.156,268,0,0,347686,2016
132,Kelly Kraft,63,71.333,289.8,60.36,56.07,67.42,0.009000000000000001,-0.035,-0.12,0.185,0.039,273,1,0,403437,2016
133,FabiÃ¡n GÃ³mez,82,71.346,289.0,61.44,56.59,63.71,0.009000000000000001,-0.289,0.03,0.213,-0.037000000000000005,1450,4,1,2227040,2016
134,Mark Hubbard,101,71.362,280.2,64.82,59.97,63.52,-0.14300000000000002,-0.18899999999999997,-0.155,0.272,-0.21600000000000003,503,0,0,642942,2016
135,Ernie Els,66,71.37100000000001,292.8,52.93,54.66,61.2,0.065,-0.48,-0.013999999999999999,0.405,-0.024,273,1,0,559024,2016
136,Morgan Hoffmann,71,71.372,294.4,57.8,58.24,63.27,-0.07,-0.192,-0.062,0.20800000000000002,-0.11599999999999999,424,1,0,717890,2016
137,Dawie van der Walt,72,71.376,290.2,56.89,52.03,66.75,-0.013000000000000001,0.21,-0.41,-0.061,-0.27399999999999997,239,0,0,301697,2016
138,Will MacKenzie,84,71.402,285.6,60.81,57.23,66.39,0.032,0.07200000000000001,0.07200000000000001,-0.479,-0.304,317,1,0,416033,2016
139,Tyler Aldridge,83,71.41199999999999,285.2,57.95,57.96,65.54,-0.115,-0.031,0.036000000000000004,-0.129,-0.24,384,0,0,517738,2016
140,Luke Guthrie,57,71.416,289.3,55.53,60.55,63.13,-0.8190000000000001,-0.075,0.046,0.40399999999999997,-0.444,234,1,0,427442,2016
141,Andrew Loupe,75,71.423,309.3,45.56,52.83,63.41,0.038,-0.295,-0.158,0.301,-0.115,535,4,0,1075276,2016
142,Sam Saunders,69,71.42699999999999,291.8,59.78,56.59,64.36,-0.191,-0.105,0.003,0.06,-0.23199999999999998,324,2,0,510079,2016
143,Steve Wheatcroft,85,71.429,286.2,60.32,60.36,61.93,0.008,-0.39399999999999996,0.012,0.153,-0.221,400,2,0,601164,2016
144,Rob Oppenheim,67,71.435,281.2,55.28,59.56,63.58,-0.716,0.285,0.156,-0.046,-0.322,300,1,0,462427,2016
145,Mark Wilson,66,71.436,274.7,66.2,60.36,64.96,-0.501,-0.061,0.163,-0.155,-0.5539999999999999,225,0,0,306866,2016
146,Camilo Villegas,83,71.44,287.0,52.18,59.55,62.1,-0.764,0.08,0.113,0.203,-0.369,313,0,0,450056,2016
147,Tom Hoge,81,71.444,289.5,55.81,58.46,62.48,-0.315,0.23600000000000002,-0.175,-0.069,-0.32299999999999995,349,2,0,561559,2016
148,Geoff Ogilvy,63,71.464,291.9,61.24,56.22,63.65,-0.081,0.17300000000000001,0.157,-0.43700000000000006,-0.187,283,1,0,397595,2016
149,Jeff Overton,69,71.46600000000001,285.0,59.25,63.59,63.85,-0.054000000000000006,-0.157,0.134,-0.41600000000000004,-0.49200000000000005,289,1,0,410246,2016
150,Steve Marino,72,71.467,292.0,58.46,56.97,66.01,0.11199999999999999,-0.34299999999999997,-0.272,0.045,-0.45799999999999996,429,2,0,768200,2016
151,Whee Kim,82,71.472,287.6,63.48,58.0,65.74,0.252,-0.39,0.14800000000000002,-0.21899999999999997,-0.209,444,2,0,682662,2016
152,Zac Blair,99,71.49,275.3,69.86,62.73,62.34,-0.068,-0.498,0.001,0.195,-0.37,557,2,0,903459,2016
153,Scott Pinckney,87,71.524,296.8,63.05,52.53,69.02,0.511,-0.396,-0.376,-0.063,-0.325,258,0,0,332533,2016
154,Chad Collins,73,71.532,279.3,57.41,60.53,62.4,-0.629,-0.226,0.40700000000000003,-0.004,-0.452,402,1,0,734548,2016
155,Chesson Hadley,81,71.541,296.5,56.58,54.05,65.26,-0.038,0.133,-0.142,-0.165,-0.213,293,0,0,503993,2016
156,Brendon de Jonge,83,71.60300000000001,287.5,59.19,56.49,65.64,-0.23,-0.196,-0.063,0.156,-0.332,304,0,0,415583,2016
157,Rod Pampling,54,71.607,287.7,63.95,61.73,64.0,0.222,-0.37200000000000005,0.19899999999999998,-0.475,-0.426,122,0,0,142433,2016
158,Jason Gore,78,71.627,289.2,63.63,58.3,66.52,0.20199999999999999,-0.036000000000000004,-0.619,-0.079,-0.532,307,0,0,416654,2016
159,D.A. Points,55,71.655,282.3,59.47,57.86,65.36,-0.49200000000000005,0.64,0.040999999999999995,-0.596,-0.406,167,0,0,305250,2016
160,Troy Merritt,77,71.67399999999999,287.2,60.89,57.93,63.13,-0.303,-0.138,-0.166,0.244,-0.364,482,1,0,922707,2016
161,Greg Owen,85,71.67699999999999,297.7,59.22,51.7,69.75,0.28,0.532,-0.28,-0.9470000000000001,-0.415,319,1,0,484955,2016
162,Andres Gonzales,80,71.681,294.7,54.55,55.79,66.17,-0.222,-0.11199999999999999,-0.135,0.008,-0.462,307,1,0,579667,2016
163,Peter Malnati,85,71.686,279.7,60.54,58.79,62.09,-0.5379999999999999,-0.532,-0.073,0.491,-0.652,599,3,1,1298945,2016
164,Hiroshi Iwata,85,71.693,288.8,58.34,59.34,59.5,-0.127,-0.606,-0.042,0.154,-0.621,339,1,0,634862,2016
165,Wes Roach,59,71.7,294.7,60.99,56.04,63.23,-0.015,-0.262,-0.33799999999999997,0.299,-0.316,241,0,0,342098,2016
166,Cameron Smith,73,71.759,286.3,59.21,55.29,62.72,-0.35700000000000004,-0.28600000000000003,-0.062,-0.057,-0.763,304,0,0,477843,2016
167,Scott Langley,65,71.796,285.7,64.81,62.35,63.93,0.105,-0.9990000000000001,0.254,0.045,-0.594,266,0,0,380025,2016
168,Martin Piller,59,71.813,286.6,58.97,58.47,64.33,-0.253,-0.478,-0.231,0.562,-0.4,278,2,0,570740,2016
169,George McNeill,51,71.848,284.5,60.99,53.5,64.16,-0.415,0.278,-0.168,-0.485,-0.7909999999999999,134,0,0,213895,2016
170,Ken Duke,58,71.88,280.2,64.18,52.53,59.26,0.04,-0.20199999999999999,-0.048,-0.524,-0.7340000000000001,309,2,0,773025,2016
171,Erik Compton,65,71.884,284.7,53.64,56.93,58.64,-0.354,-0.39299999999999996,0.067,-0.019,-0.698,236,0,0,247903,2016
172,Carlos Ortiz,79,71.906,298.9,52.77,50.0,64.44,-0.321,0.122,-0.278,-0.223,-0.701,238,0,0,263466,2016
173,J.J. Henry,68,72.01899999999999,287.3,59.33,53.11,67.51,-0.14400000000000002,-0.226,-0.10400000000000001,-0.237,-0.711,162,0,0,280674,2016
174,Derek Ernst,59,72.075,294.6,60.1,60.52,66.18,0.152,-0.29100000000000004,0.012,-0.556,-0.6829999999999999,159,0,0,190736,2016
175,Rhein Gibson,58,72.086,297.5,52.45,54.84,68.11,-0.067,0.0,-0.376,-0.266,-0.708,113,0,0,155578,2016
176,Dicky Pride,55,72.102,278.9,65.86,59.79,60.9,-0.212,-0.856,0.094,0.14400000000000002,-0.83,84,0,0,101456,2016
177,Hunter Mahan,61,72.105,294.8,57.13,55.26,62.75,0.034,-0.787,-0.311,0.29100000000000004,-0.773,174,0,0,230694,2016
178,Abraham Ancer,51,72.137,276.4,65.42,56.67,61.81,-0.024,-0.34,0.057,-0.42100000000000004,-0.727,147,0,0,162811,2016
179,Ãngel Cabrera,62,72.175,294.6,58.06,55.1,63.08,0.085,-0.254,-0.54,-0.35200000000000004,-1.061,187,0,0,277118,2016
180,Rory Sabbatini,57,72.45100000000001,287.6,62.18,56.48,64.3,0.115,-0.628,0.054000000000000006,-0.945,-1.403,143,0,0,150236,2016
181,Brendon Todd,66,72.72800000000001,280.1,58.02,61.46,54.23,-1.043,-1.4240000000000002,0.41200000000000003,0.462,-1.5930000000000002,60,0,0,75772,2016
182,Robert Allenby,51,73.117,282.2,55.06,50.75,63.73,-0.631,-0.46,-0.368,-0.491,-1.95,9,0,0,25271,2016
183,D.H. Lee,61,73.415,280.4,60.85,50.61,60.14,-0.51,-1.317,0.006999999999999999,0.042,-1.778,104,0,0,174683,2016
184,Steven Bowditch,71,74.262,288.9,43.02,49.14,54.46,-1.6159999999999999,-1.68,-0.044000000000000004,0.131,-3.2089999999999996,192,1,0,458891,2016
0,Jordan Spieth,85,68.846,295.0,59.48,61.75,69.97,0.321,0.963,0.39299999999999996,0.278,1.9880000000000002,2340,12,3,9433033,2017
1,Rickie Fowler,78,69.083,300.5,63.29,62.85,66.98,0.37799999999999995,0.374,0.282,0.852,1.875,1253,10,1,6083197,2017
2,Justin Thomas,86,69.359,309.3,54.09,60.54,67.33,0.452,0.7240000000000001,0.268,0.332,1.724,3000,12,5,9921560,2017
3,Marc Leishman,94,69.468,298.1,57.64,60.99,67.38,0.319,0.42200000000000004,0.33,0.35600000000000004,1.4240000000000002,1441,7,2,5866391,2017
4,Paul Casey,94,69.469,297.0,63.46,64.52,69.96,0.349,0.875,0.157,0.133,1.537,920,9,0,3906974,2017
5,Rory McIlroy,51,69.529,316.7,54.97,63.12,65.94,0.965,0.307,0.126,-0.304,1.212,901,6,0,2430182,2017
6,Dustin Johnson,77,69.54899999999999,314.4,56.44,62.63,69.61,1.071,0.727,0.10800000000000001,0.019,1.972,1720,8,4,8732193,2017
7,Jon Rahm,90,69.561,305.8,58.61,63.74,68.79,0.9490000000000001,0.551,0.07200000000000001,0.256,1.871,1620,11,1,6123248,2017
8,Sergio Garcia,65,69.596,300.9,61.08,61.39,69.73,0.795,0.312,0.21100000000000002,-0.311,0.941,441,3,1,3522476,2017
9,Hideki Matsuyama,83,69.624,302.9,57.61,61.25,69.14,0.508,0.6920000000000001,0.289,-0.345,1.058,1093,7,3,8380570,2017
10,Justin Rose,66,69.699,300.4,58.48,59.44,68.19,0.5589999999999999,0.358,0.391,-0.063,1.268,1080,8,0,4245308,2017
11,Francesco Molinari,75,69.80199999999999,291.9,69.8,62.95,67.22,0.483,0.8220000000000001,0.121,-0.08900000000000001,1.4180000000000001,1247,5,0,2875850,2017
12,Matt Kuchar,95,69.806,285.1,65.36,65.78,66.6,0.158,0.204,0.41100000000000003,0.332,1.1059999999999999,648,9,0,4282489,2017
13,Brooks Koepka,88,69.847,310.5,54.14,56.2,62.28,0.546,-0.055,0.015,0.581,0.9540000000000001,1040,7,1,5612397,2017
14,Patrick Cantlay,52,69.971,298.9,61.47,60.15,69.21,0.623,0.467,0.021,0.159,1.2690000000000001,296,4,0,2049632,2017
15,Tony Finau,106,69.987,309.2,57.53,59.38,68.96,0.826,0.39,0.065,-0.133,1.147,510,8,0,2838629,2017
16,Kyle Stanley,104,69.98899999999999,296.5,68.55,58.35,70.39,0.659,0.562,0.038,-0.309,0.951,366,5,1,3402106,2017
17,Adam Scott,58,69.99600000000001,306.1,55.99,59.28,66.87,0.524,0.47600000000000003,0.018000000000000002,-0.09699999999999999,1.0659999999999998,642,4,0,1695144,2017
18,Bill Haas,92,70.01100000000001,292.3,58.05,63.1,67.28,-0.047,0.355,0.467,0.055,0.763,1260,4,0,2842173,2017
19,Webb Simpson,102,70.018,286.2,65.51,65.15,65.26,-0.036000000000000004,0.511,0.363,0.049,0.945,527,6,0,3209646,2017
20,Russell Henley,99,70.027,297.6,62.79,57.22,67.32,0.31,0.17,0.012,0.434,0.917,792,5,1,3413876,2017
21,Ian Poulter,72,70.045,283.5,62.55,67.36,64.46,-0.162,0.573,0.501,0.025,0.9359999999999999,985,2,0,2098346,2017
22,Brandt Snedeker,53,70.055,280.8,61.98,64.06,66.06,-0.311,0.375,0.353,0.5720000000000001,0.862,663,4,0,1625806,2017
23,Jason Day,71,70.115,306.3,53.73,59.04,63.98,0.311,0.084,0.336,0.354,1.109,514,5,0,2978181,2017
24,Daniel Berger,91,70.12100000000001,296.5,60.02,62.8,66.93,0.282,0.584,-0.063,0.149,1.032,556,6,1,4287161,2017
25,Lucas Glover,93,70.139,298.1,65.31,60.13,70.08,0.502,0.32,0.128,-0.026000000000000002,0.9329999999999999,1085,4,0,1955822,2017
26,Xander Schauffele,96,70.163,306.3,57.68,56.95,67.74,0.5539999999999999,-0.07,-0.081,0.402,0.7240000000000001,2151,4,2,4312674,2017
27,Phil Mickelson,85,70.168,293.5,55.05,60.0,62.85,-0.057999999999999996,0.5529999999999999,0.21600000000000003,0.337,1.048,1268,5,0,2102599,2017
28,Charl Schwartzel,63,70.211,298.4,53.59,60.5,61.69,-0.023,0.414,0.184,0.257,0.8029999999999999,1081,3,0,2156036,2017
29,Stewart Cink,93,70.21300000000001,295.8,54.15,58.53,68.54,-0.019,0.774,-0.04,0.28600000000000003,1.043,958,3,0,1463922,2017
30,Louis Oosthuizen,69,70.22,295.2,59.98,62.91,65.13,0.301,0.16899999999999998,0.262,0.53,1.179,1321,4,0,3105422,2017
31,Chez Reavie,98,70.244,284.8,70.53,63.28,66.91,0.121,0.32799999999999996,-0.121,0.41700000000000004,0.762,1151,4,0,1819207,2017
32,Pat Perez,93,70.25,290.6,61.46,63.38,66.04,-0.147,0.19899999999999998,0.46299999999999997,0.34600000000000003,0.877,596,6,1,4361400,2017
33,Jason Dufner,89,70.259,294.5,63.3,57.72,67.15,0.268,0.556,-0.138,-0.001,0.7340000000000001,287,2,1,3310341,2017
34,Kevin Kisner,105,70.294,288.7,67.0,62.5,66.43,0.257,0.35700000000000004,0.063,0.38799999999999996,1.148,901,8,1,4766936,2017
35,Charley Hoffman,112,70.351,298.3,57.72,56.78,66.13,0.586,0.282,-0.025,-0.012,0.78,473,7,0,4161008,2017
36,Charles Howell III,86,70.37100000000001,296.9,54.72,62.63,67.01,0.016,0.223,0.081,0.172,0.49200000000000005,1134,5,0,2606383,2017
37,Graham DeLaet,82,70.376,301.1,63.68,56.51,68.57,0.486,0.42700000000000005,-0.436,0.29100000000000004,0.768,650,6,0,1603666,2017
38,Jamie Lovemark,98,70.391,304.5,56.54,60.11,65.94,0.319,0.171,0.275,-0.017,0.7090000000000001,919,4,0,1886972,2017
39,Zach Johnson,81,70.393,286.8,66.54,60.08,64.16,-0.005,-0.066,0.21100000000000002,0.41700000000000004,0.584,1017,4,0,2362968,2017
40,Kevin Na,86,70.399,283.6,60.46,62.06,65.46,-0.406,0.675,0.319,0.265,0.755,1073,5,0,1728351,2017
41,Brian Harman,104,70.402,289.6,62.07,62.74,63.19,0.015,-0.31,0.293,0.6,0.581,364,7,1,4396470,2017
42,Luke List,102,70.428,311.5,55.63,56.33,69.1,0.6,0.44299999999999995,0.07400000000000001,-0.426,0.691,1011,3,0,1813219,2017
43,Bud Cauley,92,70.432,296.0,59.83,59.21,67.38,0.264,0.606,-0.045,-0.273,0.561,816,5,0,1553685,2017
44,Keegan Bradley,104,70.437,299.4,66.23,59.49,68.93,0.625,0.166,0.0,-0.21600000000000003,0.629,1029,5,0,1940478,2017
45,Martin Laird,83,70.45,296.1,64.82,60.94,65.61,0.235,0.22399999999999998,0.152,0.253,0.8109999999999999,937,5,0,1759706,2017
46,Patrick Reed,107,70.453,295.3,56.52,60.92,62.09,0.19899999999999998,-0.045,0.184,0.5770000000000001,0.893,416,4,0,3055111,2017
47,Gary Woodland,94,70.482,306.9,58.9,58.21,69.35,0.431,0.575,0.038,-0.381,0.6920000000000001,321,5,0,2980225,2017
48,Sung Kang,104,70.49600000000001,296.4,59.65,56.98,66.07,0.255,0.251,-0.182,0.154,0.478,899,3,0,1943309,2017
49,Brendan Steele,89,70.503,299.9,62.28,60.51,67.29,0.387,0.389,0.084,-0.013000000000000001,0.77,1292,4,1,2907095,2017
50,Chad Campbell,97,70.509,285.6,67.21,64.63,69.07,0.040999999999999995,0.506,0.14400000000000002,-0.28600000000000003,0.405,630,3,0,1329941,2017
51,Seamus Power,86,70.543,298.1,53.27,63.43,65.63,-0.067,0.20199999999999999,0.22899999999999998,0.174,0.5379999999999999,350,1,0,646180,2017
52,Adam Hadwin,98,70.583,290.7,62.85,63.47,64.89,0.003,0.20199999999999999,-0.042,0.409,0.64,362,5,1,3455012,2017
53,Brian Gay,82,70.585,278.7,65.47,62.3,63.53,-0.41700000000000004,-0.006,0.254,0.451,0.282,426,3,0,942372,2017
54,Hudson Swafford,94,70.618,305.1,60.27,55.53,68.21,0.45399999999999996,0.20199999999999999,-0.337,-0.005,0.314,1244,4,1,2246090,2017
55,Graeme McDowell,56,70.62899999999999,279.0,69.15,58.52,62.55,0.085,-0.057,-0.078,0.563,0.5720000000000001,331,0,0,639770,2017
56,J.B. Holmes,83,70.66,306.4,49.75,56.12,62.19,0.5329999999999999,0.047,0.105,-0.032,0.521,543,2,0,1353584,2017
57,Shane Lowry,52,70.667,295.1,64.86,55.51,67.53,0.5820000000000001,0.214,-0.281,0.479,1.088,361,1,0,831411,2017
58,Nick Watney,75,70.685,300.9,55.67,58.99,66.43,-0.063,0.585,-0.23800000000000002,-0.113,0.171,386,1,0,824162,2017
59,Rafa Cabrera Bello,63,70.693,291.0,60.33,60.74,62.6,-0.223,-0.239,0.021,0.473,0.10099999999999999,880,4,0,1934675,2017
60,Robert Streb,98,70.7,294.3,57.58,58.91,65.19,-0.159,-0.07200000000000001,0.305,0.003,0.078,861,3,0,1588287,2017
61,Ollie Schniederjans,92,70.704,300.7,51.89,58.65,66.03,0.125,0.309,-0.032,-0.019,0.38299999999999995,897,5,0,1935669,2017
62,Michael Kim,94,70.707,289.6,59.71,58.81,65.68,-0.247,0.158,0.106,0.22899999999999998,0.247,483,1,0,1018204,2017
63,Robert Garrigus,78,70.712,300.7,59.52,54.94,69.52,0.42200000000000004,0.47700000000000004,-0.19,-0.456,0.253,448,3,0,880905,2017
64,Matt Jones,64,70.719,302.6,57.09,63.17,63.1,0.073,-0.46799999999999997,0.503,0.17,0.278,248,0,0,510622,2017
65,Ryan Moore,82,70.741,288.0,67.9,56.74,65.05,-0.006,0.498,-0.17300000000000001,-0.017,0.301,859,2,0,1751851,2017
66,David Lingmerth,79,70.755,289.8,62.12,58.53,62.83,-0.032,-0.044000000000000004,-0.006999999999999999,0.484,0.373,546,1,0,1070754,2017
67,Russell Knox,75,70.765,288.0,67.09,57.46,66.58,0.102,0.184,-0.094,-0.349,-0.14400000000000002,687,4,0,1643924,2017
68,Kevin Chappell,95,70.779,304.7,57.61,56.56,65.05,0.442,0.314,0.091,-0.303,0.45899999999999996,352,5,1,3149615,2017
69,Emiliano Grillo,90,70.798,293.0,65.29,56.55,67.06,0.368,0.316,-0.092,-0.17300000000000001,0.455,812,2,0,1567015,2017
70,Anirban Lahiri,72,70.79899999999999,297.0,59.82,55.06,63.43,0.23399999999999999,-0.14300000000000002,0.059000000000000004,-0.336,-0.18600000000000003,989,3,0,1944289,2017
71,Sean O'Hair,84,70.801,297.2,59.91,57.52,66.19,0.252,0.10400000000000001,-0.105,0.107,0.42200000000000004,877,5,0,1873856,2017
72,Scott Stallings,81,70.811,297.6,57.04,55.51,67.89,0.049,0.375,-0.084,-0.32,0.02,482,3,0,955337,2017
73,Chris Stroud,67,70.815,286.8,65.7,59.33,66.2,-0.094,0.17300000000000001,0.06,-0.126,0.013000000000000001,627,3,1,1308445,2017
74,Nick Taylor,97,70.817,291.6,61.66,61.83,66.14,0.168,0.053,0.121,-0.191,0.151,554,4,0,1255259,2017
75,Luke Donald,50,70.831,278.5,56.5,59.88,61.92,-1.001,-0.078,0.42200000000000004,0.7040000000000001,0.047,456,1,0,958850,2017
76,Billy Horschel,88,70.832,299.5,59.8,54.47,68.19,0.22399999999999998,0.038,-0.308,0.084,0.138,1086,4,1,2697960,2017
77,Harris English,84,70.848,301.2,49.8,59.79,63.73,-0.644,0.177,0.18,0.374,0.017,397,2,0,864959,2017
78,John Huh,92,70.851,287.1,64.09,63.65,65.78,-0.049,-0.02,0.043,0.124,0.099,382,2,0,767575,2017
79,Danny Lee,93,70.86,291.1,62.72,55.43,66.1,0.037000000000000005,0.304,-0.263,0.247,0.325,697,4,0,1611331,2017
80,Branden Grace,70,70.862,290.6,58.19,61.28,66.2,0.18,0.149,0.146,-0.248,0.28300000000000003,640,2,0,1315054,2017
81,Ryan Blaum,100,70.866,284.1,60.94,60.0,65.28,-0.198,-0.032,-0.057,0.33399999999999996,0.047,451,2,0,962768,2017
